Iteration,RevenueMultiplier,GrossMarginDelta,OpexMultiplier,DSODelta,RevenueTRY,EBITDATRY,EndingCashTRY,EBITDABelowBudgetFlag,NegativeCashFlag
301,0.931193,0.019421,0.998207,-1.1526,1667592107.4,135831957.66,231481784.48,True,False
302,0.974399,-0.034487,0.979312,-1.5117,1744966469.41,96357113.2,206599543.14,True,False
303,1.019088,-0.016309,0.963053,6.0648,1824994975.2,179251309.12,225416797.58,False,False
304,0.964626,0.002014,0.957845,1.8063,1727463458.96,167067189.48,238907007.35,False,False
305,1.048286,0.014507,1.026745,-1.9565,1877282670.65,215504308.88,290455429.22,False,False
306,0.817646,0.007144,0.978984,6.4383,1464251007.03,25391135.31,125287537.93,True,False
307,0.890057,0.045946,0.994285,-3.8038,1593924989.5,142359110.28,247264947.92,True,False
308,0.948784,0.022564,0.96713,-0.7664,1699093317.74,180715736.3,260304174.22,False,False
309,1.175888,-0.021584,1.03423,-4.4503,2105794856.52,252746010.92,331392334.98,False,False
310,0.993667,0.032268,0.951676,-6.6697,1779471479.69,251856361.98,337628894.8,False,False
311,1.100053,0.006991,0.958838,0.3169,1969988191.17,299175555.28,335578652.65,False,False
312,0.981861,0.010264,1.01731,1.403,1758329424.76,153196598.69,231265053.98,True,False
313,0.871671,0.010621,0.945841,0.8972,1560999647.39,104940725.77,201372435.26,True,False
314,1.09199,-0.002518,1.064335,1.2222,1955548468.36,195058497.49,259941539.11,False,False
315,0.877457,-0.026746,0.994376,-0.4906,1571360864.89,15627513.55,146588820.59,True,False
316,1.118498,0.003131,0.978001,-5.6006,2003020100.0,294175717.2,364623691.05,False,False
317,0.944136,0.039481,1.03663,0.0273,1690769996.62,153457185.01,238074552.94,True,False
318,0.884623,-0.017274,0.971544,0.737,1584194080.85,53682870.97,167155364.04,True,False
319,1.087248,0.019898,0.905862,-1.166,1947057346.97,351788499.57,379286124.29,False,False
320,1.102015,0.000184,0.969061,1.5305,1973502719.83,279970907.8,315955021.99,False,False
321,0.924657,0.015285,0.945258,-4.6726,1655887053.56,162050196.77,265241988.85,False,False
322,1.005458,0.005154,1.026991,-5.3437,1800586484.87,158612296.46,268067177.19,True,False
323,0.88994,-0.006489,1.049693,7.3139,1593715548.64,17646142.49,113914492.98,True,False
324,1.111585,-0.009466,1.068618,-3.7421,1990639773.25,195698542.51,287333594.31,False,False
325,0.903764,0.011872,1.027385,-2.1534,1618471247.3,76230808.18,195235552.47,True,False
326,0.997056,-0.01047,0.972358,-6.7704,1785539240.63,163493207.92,278145499.7,False,False
327,0.96108,-0.009021,0.952731,2.0485,1721113078.9,148639621.66,225265452.13,True,False
328,0.921711,0.0063,0.952659,0.89,1650611571.64,138993323.7,224340766.03,True,False
329,0.941781,0.025403,0.988975,2.4729,1686553542.75,162706309.62,233063829.88,False,False
330,1.061305,0.016831,1.03873,-1.8982,1900597828.04,223165800.82,295486586.94,False,False
331,0.876662,-0.013594,0.996282,6.1365,1569936114.9,34181896.95,130699167.19,True,False
332,0.958586,-0.000177,0.994255,-1.4326,1716647246.77,130855079.72,229568924.17,True,False
333,1.128607,0.01907,1.04425,-7.3678,2021123767.54,286533525.08,369490656.54,False,False
334,1.037823,0.017353,1.00994,-9.1346,1858546757.72,223498964.72,332341989.04,False,False
335,0.931966,0.004848,0.983893,3.4743,1668976809.02,122835066.6,201491563.62,True,False
336,1.001235,0.015295,0.957735,0.6909,1793024503.07,224222363.8,282927173.5,False,False
337,1.059249,0.009084,0.938768,-5.4606,1896916590.53,280572850.58,353018176.39,False,False
338,1.023055,-0.007872,1.033948,5.7441,1832100125.06,145683309.3,204082231.17,True,False
339,1.079459,0.011605,0.911462,3.3346,1933107825.35,324283283.86,336701771.87,False,False
340,0.951583,0.004738,1.026493,-3.1203,1704106437.91,109023097.41,222553756.9,True,False
341,0.962231,0.029579,1.011024,2.7871,1723175018.16,173009398.01,238338236.12,False,False
342,0.88572,-0.04486,0.981506,-4.9123,1586157731.4,3507992.5,157582341.91,True,False
343,1.177961,-0.001832,0.969258,3.5062,2109506861.82,344321847.47,347725057.64,False,False
344,0.974998,-0.003393,0.983266,-9.7378,1746038153.28,148223871.55,281224419.62,True,False
345,1.072381,0.015384,1.011145,2.4793,1920432760.24,251171129.46,291601782.17,False,False
346,1.011751,-0.033581,1.011025,-3.0398,1811855762.66,106006587.01,221024113.85,True,False
347,1.092216,-0.025117,0.987772,4.9114,1955953067.39,207756414.35,248805161.39,False,False
348,0.986367,0.006044,1.005548,2.5981,1766397720.71,158612653.21,229132934.8,True,False
349,0.888797,0.03087,0.968699,0.0479,1591667938.23,136065449.65,226165661.67,True,False
350,0.867412,0.025796,0.982283,1.302,1553372578.11,97592581.81,194671618.05,True,False
351,1.050943,0.002538,1.107494,-6.2183,1882042100.62,135653810.85,258157615.69,True,False
352,0.984685,0.018932,1.028269,3.783,1763385663.76,162972591.92,226394754.76,False,False
353,0.857176,0.02089,0.987629,3.1655,1535042063.14,76365703.52,172465851.62,True,False
354,0.96572,-0.03541,1.002251,-3.8007,1729423552.54,70455538.51,199768118.28,True,False
355,1.024101,0.009734,0.947747,1.3289,1833972621.16,242738599.9,292234896.64,False,False
356,1.072748,0.014821,1.04381,4.3118,1921090328.72,226241652.83,265000170.74,False,False
357,0.974901,0.01138,0.971073,-7.2023,1745865016.32,182958754.65,292712075.65,False,False
358,0.997842,-0.035423,1.027309,1.054,1786946754.82,78905900.83,182346027.22,True,False
359,1.053928,-0.001646,0.980876,7.1535,1887387442.22,224236826.76,249340528.06,False,False
360,0.978305,0.015134,0.941548,7.6665,1751960021.66,214550044.58,242945808.72,False,False
361,0.978536,0.004292,0.920717,-0.4238,1752374928.77,211191880.38,279494852.32,False,False
362,0.877529,0.017313,0.981197,-1.3905,1571490245.0,94688111.82,204224550.55,True,False
363,1.050026,-0.013557,0.967522,2.8156,1880399351.66,208209788.39,260927114.39,False,False
364,0.869215,0.000742,1.080518,2.0658,1556601626.1,-12438435.71,116581960.44,True,False
365,1.024872,0.014444,1.050791,-1.8101,1835354102.38,175787511.43,262487311.04,False,False
366,1.081711,0.015467,0.976664,-6.8842,1937141861.73,285566826.44,364571448.08,False,False
367,1.085725,-0.012751,1.057991,9.6837,1944329059.62,174218067.7,200734065.71,False,False
368,0.942838,0.030022,1.026155,-11.0863,1688446374.28,143977590.29,283038587.64,True,False
369,0.983466,0.007045,1.013456,1.3573,1761203423.92,151862668.19,230567094.5,True,False
370,0.996496,-0.019547,0.919098,-6.4195,1784537860.4,186239066.85,291878302.42,False,False
371,0.908494,0.005952,1.056851,2.5654,1626941977.71,49160083.81,155843920.17,True,False
372,1.05681,-0.021768,0.993389,-2.8002,1892549015.28,179489100.41,270421706.53,False,False
373,1.148652,-0.024357,1.021933,6.8201,2057020836.27,232554037.91,253550828.27,False,False
374,1.051664,-0.023854,1.054257,-4.4111,1883333025.81,126029417.64,242310448.08,True,False
375,0.91289,-0.017754,0.983809,0.4251,1634814560.08,68519850.52,178539443.93,True,False
376,0.980608,0.007651,1.00904,-1.7641,1756084792.22,153574776.42,246768405.56,True,False
377,1.089086,-0.059411,0.988017,-7.7933,1950348388.88,137998277.54,269331812.0,True,False
378,0.874089,0.019904,0.917233,1.8893,1565328700.0,142891579.54,222913640.55,True,False
379,0.866779,-0.01566,0.95061,6.053,1552238036.67,56094556.34,146252372.98,True,False
380,0.981665,0.001936,0.973711,-0.8702,1757976826.35,170661444.7,254091035.68,False,False
381,1.068379,0.021388,0.995123,14.4249,1913265277.3,270791006.74,242374872.89,False,False
382,1.033575,0.025388,0.963971,0.0262,1850939034.51,268436996.82,316254430.7,False,False
383,1.059829,0.006637,1.084115,-1.5858,1897955278.48,168829080.11,256899727.36,False,False
384,1.12125,0.017252,0.996933,-0.3825,2007947971.81,311014831.02,347443959.92,False,False
385,1.1296,0.020967,0.969337,-4.632,2022901572.63,346778957.04,395331173.02,False,False
386,1.00949,-0.014958,1.040543,2.8989,1807807700.62,115904886.67,198307310.57,True,False
387,1.12262,0.021102,1.019707,0.3499,2010401689.63,303171694.29,338079542.16,False,False
388,1.161496,0.002758,0.930525,0.8841,2080021009.17,367706763.38,378852547.15,False,False
389,1.010916,-0.009707,1.037342,-0.8897,1810360479.61,129033541.78,226005717.89,True,False
390,1.130564,0.001828,1.0062,6.7458,2024627486.6,281640240.1,287946727.24,False,False
391,1.054496,-0.014164,0.920948,-3.3027,1888404110.91,245489114.47,317869747.89,False,False
392,0.884309,0.001244,0.962828,-7.0977,1583632158.37,89188592.8,225293255.76,True,False
393,0.888653,0.022001,1.05559,0.4086,1591410665.21,57468623.8,171146854.76,True,False
394,1.006691,-0.010724,1.048522,2.4604,1802794664.91,115171763.52,200014340.23,True,False
395,0.990799,0.027525,0.997586,-1.4004,1774335105.59,206681674.0,281200994.18,False,False
396,0.869858,-0.012981,0.928599,1.3322,1557751642.17,79266984.0,182065726.47,True,False
397,1.118445,-0.008531,1.048055,-4.9184,2002925134.33,218891850.41,309685791.86,False,False
398,0.912533,0.01817,0.96806,-7.0089,1634174613.56,138577207.74,259462479.9,True,False
399,0.948235,0.014421,0.952349,-3.2166,1698110421.45,177313145.29,269387531.33,False,False
400,1.104203,-0.000341,1.052226,4.5487,1977419822.91,219326588.21,258348858.32,False,False
401,0.915973,0.001114,1.011394,0.8934,1640335325.84,81733461.32,185413607.46,True,False
402,1.038532,0.003729,0.917895,-1.8354,1859816067.58,266987764.87,324753459.85,False,False
403,0.881893,0.007362,0.953136,-3.4408,1579305203.75,103836332.86,219346305.37,True,False
404,0.851922,-0.040353,1.062754,-6.6857,1525632717.73,-77651943.1,108991485.89,True,False
405,1.022573,0.021686,0.969791,-0.9264,1831236589.74,246891626.2,306384076.16,False,False
406,1.159181,-0.039611,0.94473,2.981,2075875088.57,267128442.87,298543516.63,False,False
407,0.926369,0.014337,0.996906,-0.8175,1658953507.87,123828518.24,221769042.46,True,False
408,0.902426,0.011426,0.970541,4.5465,1616075371.04,116366478.65,192849190.0,True,False
409,0.893881,-0.010333,1.07417,0.3461,1600772591.26,-3112967.51,130215017.12,True,False
410,1.011439,0.004362,1.016883,-4.1183,1811296714.19,170131776.14,269976376.43,False,False
411,1.158936,0.003768,0.9576,-3.9722,2075435862.4,347424610.23,392685308.66,False,False
412,1.085481,-0.028107,1.014343,0.6174,1943892870.28,176477144.56,250566123.41,False,False
413,0.931065,0.005392,1.059046,1.2309,1667363298.56,67266864.77,173968385.57,True,False
414,1.029438,-0.033891,0.997426,2.9829,1843529913.64,130447311.66,207488172.22,True,False
415,1.059274,0.006978,1.018212,4.4098,1896961187.31,217770715.46,259015540.23,False,False
416,0.884824,0.005053,1.031608,-6.6017,1584553999.38,44756428.38,192944085.16,True,False
417,0.994996,0.001788,1.011831,-9.6531,1781850122.68,154277192.52,285882694.33,True,False
418,0.999911,-0.014406,0.952438,4.8603,1790653188.3,173726163.77,228139738.74,False,False
419,0.877471,0.026021,1.006043,-4.437,1571385714.87,89917239.76,214095705.09,True,False
420,0.987149,0.000276,1.003812,2.0526,1767798881.37,150418144.83,226193049.12,True,False
421,0.919903,-0.029728,0.996017,-1.1747,1647373476.57,45877381.98,170348325.93,True,False
422,0.956194,-0.011,0.99131,-0.3511,1712363778.56,112340436.57,211888365.01,True,False
423,0.959954,0.019431,0.953076,-7.0096,1719097318.57,196295370.6,300345054.45,False,False
424,0.861615,7.5e-05,1.001657,-1.2293,1542990381.49,38044262.69,164916892.41,True,False
425,1.12016,-0.034729,0.931586,-5.4027,2005995637.12,254112006.01,336338435.86,False,False
426,1.066589,-0.011289,0.978574,-1.1683,1910060108.3,218943077.77,288845026.19,False,False
427,1.011961,-0.021319,1.041705,5.0002,1812232704.78,105686677.88,180890634.12,True,False
428,1.085512,0.013612,1.055197,-1.7491,1943948572.14,227349728.05,297763265.63,False,False
429,0.937477,-0.008198,0.949042,3.4465,1678845795.41,131776794.76,207605900.51,True,False
430,1.032889,0.007328,1.010767,-2.6101,1849710059.28,199725238.04,282890069.12,False,False
431,0.913407,-0.022066,1.038759,-5.1299,1635739516.69,21225340.05,171272794.03,True,False
432,1.012452,0.000547,0.976229,-4.2392,1813110560.33,194244823.51,286994196.24,False,False
433,0.985913,-0.040514,0.950272,0.9964,1765585530.87,116929155.94,208541894.84,True,False
434,0.947778,0.015563,0.994985,3.7185,1697292450.33,147254535.17,216691362.2,True,False
435,1.148437,0.005151,1.027214,-7.5451,2056634871.4,289145418.42,372982621.99,False,False
436,0.9651,0.014229,0.927912,3.7005,1728312407.98,210775529.23,259655174.45,False,False
437,0.916486,-0.013484,1.007333,4.8628,1641255142.03,61247423.81,153632101.52,True,False
438,0.982116,-0.036916,1.022504,1.3152,1758786121.75,66606521.18,172805024.43,True,False
439,1.095408,0.015562,1.033052,9.6691,1961670430.72,256769198.82,256487097.73,False,False
440,1.075611,-0.025308,0.993387,-11.0743,1926216608.84,188950642.98,320778993.56,False,False
441,1.013738,0.005674,1.096894,-4.179,1815414306.45,115360022.48,233080010.11,True,False
442,1.00106,0.011638,1.078717,-7.8815,1792710148.34,127911905.28,259540507.86,True,False
443,0.753715,-0.004958,1.023446,-1.9537,1349761538.23,-82541137.55,84946622.15,True,False
444,1.036458,0.022921,0.924297,-0.6963,1856101106.51,295977201.59,338655021.09,False,False
445,1.066646,-0.001468,1.0019,1.4316,1910163337.67,220480423.86,276284736.55,False,False
446,0.953766,0.020275,0.986974,0.8937,1708016393.01,166820212.92,243105533.61,False,False
447,0.948745,-0.004365,1.020855,1.977,1699023800.6,95140142.7,189342414.16,True,False
448,0.910716,0.005373,1.037397,-2.1448,1630921952.4,64656407.51,187399941.12,True,False
449,0.955777,-0.001307,0.908889,-2.2826,1711616648.47,189596235.42,273479446.45,False,False
450,0.96592,-0.013063,1.03345,-4.1835,1729780564.52,86174615.15,212274661.24,True,False
451,0.873814,-0.000822,1.000336,5.7609,1564836607.26,48658822.57,142239588.54,True,False
452,1.051996,-0.015345,1.09347,0.2345,1883928116.66,113307322.29,209688402.22,True,False
453,1.038219,-0.020121,1.01155,10.6208,1859254379.53,153002396.65,183790608.03,True,False
454,1.037378,-0.013293,1.032391,0.3324,1857749485.8,149523922.64,233834137.63,True,False
455,0.918388,-0.015255,0.928048,-1.252,1644659619.61,118723718.96,220223524.65,True,False
456,0.886155,-0.001455,1.032989,-1.3461,1586937548.56,34623226.9,163246423.95,True,False
457,1.044285,0.002368,0.992057,2.2002,1870118251.36,214766154.73,268618140.69,False,False
458,1.121461,0.025468,0.996677,-0.075,2008326084.12,327902079.62,357235835.16,False,False
459,0.988223,0.003096,1.014963,0.1068,1769721242.45,148122468.59,234055123.99,True,False
460,1.039881,0.013159,1.027829,9.9319,1862232346.05,204368018.5,222147471.87,False,False
461,0.908517,-0.005565,1.005599,-4.1193,1626983362.29,68396168.95,198720964.2,True,False
462,0.958049,0.006551,0.992067,7.7441,1715685796.93,143533336.91,195051592.11,True,False
463,0.974184,-0.013869,1.002588,-4.2881,1744579871.24,114908150.27,232483276.16,True,False
464,0.98431,0.022467,1.029085,-0.8119,1762714843.57,168247934.05,252179495.48,False,False
465,0.818911,0.003129,0.992581,6.5282,1466516315.59,10594846.46,114824896.1,True,False
466,0.988645,-0.022816,1.07658,-5.5312,1770476967.5,57001186.77,199440244.16,True,False
467,1.040275,-0.000752,1.044916,10.7284,1862936263.43,166163540.56,192083879.59,False,False
468,0.996044,0.005012,0.964655,9.4945,1783728290.23,195916337.64,220674315.43,False,False
469,1.100405,-0.010324,1.010129,-8.7274,1970619399.7,227395300.31,335597333.62,False,False
470,0.868212,0.017598,0.99945,4.9334,1554805423.76,72893874.57,162402572.36,True,False
471,0.957361,-0.022334,1.065076,-1.3693,1714453001.61,39313843.52,167014976.74,True,False
472,0.904941,0.015297,0.981854,5.4733,1620579282.22,116588807.77,188828959.91,True,False
473,1.015436,0.013618,0.97277,-5.7771,1818454321.04,223277155.49,314460074.44,False,False
474,0.906488,0.022899,1.037801,3.5607,1623349188.26,88941574.67,178493866.7,True,False
475,1.181991,0.001491,1.111187,-6.3475,2116724084.93,249886648.91,340583352.43,False,False
476,1.097261,0.006801,0.920674,3.1594,1964988054.01,324501300.33,337502286.57,False,False
477,1.070761,-0.030484,1.066283,-4.6883,1917531937.15,120876373.27,240675773.52,True,False
478,1.200738,-0.002722,0.966281,1.9011,2150295510.76,365148678.3,370951049.33,False,False
479,0.957584,-0.018867,0.972828,0.956,1714852827.02,113766576.55,206719618.09,True,False
480,1.088522,-0.029105,1.013289,-1.2605,1949339270.9,177910595.05,261560956.73,False,False
481,1.056021,-0.009348,1.057103,-3.8287,1891135295.9,155111259.59,259162940.25,True,False
482,1.02993,0.023156,1.003279,-1.88,1844410949.65,231746430.27,300937336.93,False,False
483,0.939423,-0.016992,1.028896,0.1367,1682330013.37,59579587.51,173733763.64,True,False
484,1.047628,-0.004057,0.943618,2.5607,1876105208.18,241622349.57,284991035.49,False,False
485,0.883473,-0.004721,0.930732,-2.8025,1582134963.84,102760783.33,215874934.29,True,False
486,1.060657,0.002292,1.078158,6.007,1899437305.75,165745592.67,215297091.8,False,False
487,0.974599,-0.039804,1.041246,-4.8761,1745324375.07,41381514.82,185305427.74,True,False
488,0.98906,-0.014054,0.993809,3.196,1771220877.89,134173093.88,209578702.46,True,False
489,0.920026,0.05068,1.010007,-0.1153,1647593118.84,168100321.6,248678466.23,False,False
490,0.980956,-0.006784,1.000902,1.5383,1756707065.84,134562339.54,217948409.33,True,False
491,1.098681,-0.001536,1.010192,-2.0382,1967530723.71,243109875.42,310151334.14,False,False
492,1.124533,-0.001507,1.026653,-4.9514,2013828066.01,254300662.81,334092780.68,False,False
493,0.868597,0.00331,0.988138,5.4562,1555493781.65,59405439.88,150993375.65,True,False
494,1.025492,0.025262,1.056865,0.221,1836463975.09,191733020.1,263116580.66,False,False
495,1.004085,0.017304,0.955269,6.292,1798127150.08,232317404.75,260829205.12,False,False
496,1.037524,0.012704,1.069653,3.7292,1858009769.55,170360153.42,230711324.05,False,False
497,0.996516,-0.017134,0.967279,0.3113,1784572361.63,154882816.33,237648172.12,True,False
498,1.005636,0.013363,0.972567,-1.6147,1800905821.12,213861776.84,287242627.49,False,False
499,1.095404,0.016017,1.027251,-2.9214,1961662066.9,261953240.68,327678828.48,False,False
500,0.98091,-0.007327,0.923215,6.2173,1756626360.4,191097752.49,233874638.09,False,False
501,1.150402,0.024442,1.009507,-3.5719,2060154498.73,343796621.49,387792370.65,False,False
502,0.967864,-0.0291,1.064076,-2.1171,1733263128.32,37413208.95,169344083.55,True,False
503,1.177794,-0.006086,0.912152,3.5802,2109208044.27,377488116.52,369853243.94,False,False
