Month,CostCenterID,Department,BusinessUnit,Region,Version,PeriodStatus,SourceSystem,AccountKey,AmountTRY
2023-03-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6100,992295.37
2023-03-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6200,362434.67
2023-03-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6300,165290.72
2023-03-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6400,82689.99
2023-03-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6500,44968.45
2023-03-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6600,25775.3
2023-03-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A4000,11586814.78
2023-03-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A5000,4631443.79
2023-03-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A5010,369906.97
2023-03-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A5020,368179.3
2023-03-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6000,957122.23
2023-03-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6010,177067.61
2023-03-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6100,572259.93
2023-03-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6200,207757.11
2023-03-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6300,100838.2
2023-03-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6400,50220.41
2023-03-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6500,28381.42
2023-03-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6600,15777.03
2023-03-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A4000,6777462.16
2023-03-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A5000,2804516.18
2023-03-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A5010,352442.8
2023-03-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A5020,237315.97
2023-03-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6000,568085.13
2023-03-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6010,105095.75
2023-03-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6100,337206.74
2023-03-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6200,125903.33
2023-03-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6300,61780.33
2023-03-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6400,31641.52
2023-03-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6500,16210.2
2023-03-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6600,11280.53
2023-03-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A4010,15822581.52
2023-03-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5000,7250663.62
2023-03-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5010,315712.2
2023-03-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5020,396321.58
2023-03-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6000,1696705.65
2023-03-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6010,313890.54
2023-03-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6100,308955.61
2023-03-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6200,290085.51
2023-03-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6300,224726.6
2023-03-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6400,284729.79
2023-03-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6500,60973.55
2023-03-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6600,39422.43
2023-03-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A4010,10808441.79
2023-03-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5000,5046088.9
2023-03-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5010,193665.87
2023-03-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5020,287862.32
2023-03-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6000,1280973.58
2023-03-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6010,236980.11
2023-03-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6100,219148.9
2023-03-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6200,196258.25
2023-03-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6300,175840.25
2023-03-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6400,223403.26
2023-03-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6500,45298.01
2023-03-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6600,27056.18
2023-03-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A4020,14516025.03
2023-03-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A5000,8331147.48
2023-03-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A5010,143670.93
2023-03-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A5020,218174.17
2023-03-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6000,754758.65
2023-03-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6010,139630.35
2023-03-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6100,290497.05
2023-03-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6200,143626.64
2023-03-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6300,90243.37
2023-03-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6400,45813.79
2023-03-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6500,21725.06
2023-03-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6600,14285.54
2023-03-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A4020,11293132.9
2023-03-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A5000,6625833.5
2023-03-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A5010,136689.32
2023-03-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A5020,203004.53
2023-03-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6000,667296.49
2023-03-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6010,123449.85
2023-03-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6100,229222.17
2023-03-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6200,117401.51
2023-03-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6300,73860.33
2023-03-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6400,36942.07
2023-03-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6500,18106.36
2023-03-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6600,11898.26
2023-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A4030,4523176.62
2023-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5000,937694.0
2023-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5010,113916.31
2023-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5020,80329.27
2023-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6000,1022803.4
2023-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6010,189218.63
2023-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6100,269957.36
2023-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6200,45379.18
2023-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6300,558394.22
2023-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6400,59527.72
2023-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6500,28560.64
2023-03-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6600,20486.8
2023-03-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6000,1217292.41
2023-03-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6010,225199.1
2023-03-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6100,2922292.92
2023-03-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6300,186774.62
2023-03-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6400,66786.96
2023-03-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6500,268469.9
2023-03-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6600,118986.81
2023-03-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6000,1770371.41
2023-03-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6010,327518.71
2023-03-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6200,3203556.09
2023-03-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6300,302193.18
2023-03-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6400,868588.11
2023-03-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6500,191674.04
2023-03-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6600,97901.0
2023-03-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6000,2204635.23
2023-03-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6010,407857.52
2023-03-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6300,2841272.22
2023-03-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6400,197190.07
2023-03-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6500,676517.9
2023-03-01,CC-701,Technology,Shared Services,Global,Actual,Actual,Synthetic ERP,A6600,118759.53
2023-03-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6000,1558135.71
2023-03-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6010,288255.11
2023-03-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6300,485773.9
2023-03-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6400,1004459.08
2023-03-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6500,1139189.76
2023-03-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6600,220090.39
2023-03-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6800,420000.0
2023-03-01,CC-801,Finance & Corporate,Shared Services,Global,Actual,Actual,Synthetic ERP,A6900,1780406.2
2023-04-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A4000,20327190.9
2023-04-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A5000,7779244.42
2023-04-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A5010,568697.29
2023-04-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A5020,610124.72
2023-04-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6000,1486217.81
2023-04-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6010,274950.3
2023-04-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6100,1022179.5
2023-04-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6200,361378.4
2023-04-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6300,170619.0
2023-04-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6400,83188.5
2023-04-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6500,44893.67
2023-04-01,CC-101,Sales,Digital Commerce,Türkiye,Actual,Actual,Synthetic ERP,A6600,26669.68
2023-04-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A4000,12505217.09
2023-04-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A5000,5020632.44
2023-04-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A5010,401749.23
2023-04-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A5020,394450.41
2023-04-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6000,1003353.39
2023-04-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6010,185620.38
2023-04-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6100,628993.43
2023-04-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6200,228835.12
2023-04-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6300,101095.17
2023-04-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6400,50684.37
2023-04-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6500,27093.26
2023-04-01,CC-102,Sales,Digital Commerce,Europe,Actual,Actual,Synthetic ERP,A6600,14930.43
2023-04-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A4000,7236453.51
2023-04-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A5000,3028261.84
2023-04-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A5010,373564.69
2023-04-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A5020,255535.08
2023-04-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6000,603819.0
2023-04-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6010,111706.51
2023-04-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6100,355767.97
2023-04-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6200,125873.09
2023-04-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6300,64830.75
2023-04-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6400,32447.42
2023-04-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6500,18300.87
2023-04-01,CC-103,Sales,Digital Commerce,MENA,Actual,Actual,Synthetic ERP,A6600,11264.87
2023-04-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A4010,16587112.96
2023-04-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5000,7756860.0
2023-04-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5010,331897.86
2023-04-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5020,417213.56
2023-04-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6000,1793418.53
2023-04-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6010,331782.43
2023-04-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6100,324325.54
2023-04-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6200,300100.7
2023-04-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6300,231931.7
2023-04-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6400,285696.78
2023-04-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6500,57137.29
2023-04-01,CC-201,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6600,38681.39
2023-04-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A4010,11541784.77
2023-04-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5000,5377415.59
2023-04-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5010,205991.47
2023-04-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A5020,305648.88
2023-04-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6000,1381547.2
2023-04-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6010,255586.23
2023-04-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6100,229679.65
2023-04-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6200,201445.06
2023-04-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6300,175845.31
2023-04-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6400,226704.88
2023-04-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6500,46335.74
2023-04-01,CC-202,Sales,Retail Stores,Türkiye,Actual,Actual,Synthetic ERP,A6600,30394.99
2023-04-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A4020,15546008.21
2023-04-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A5000,8848711.94
2023-04-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A5010,156144.16
2023-04-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A5020,237721.89
2023-04-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6000,788486.19
2023-04-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6010,145869.94
2023-04-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6100,319718.46
2023-04-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6200,155230.48
2023-04-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6300,92672.2
2023-04-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6400,46277.22
2023-04-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6500,24932.58
2023-04-01,CC-301,Sales,Wholesale,Türkiye,Actual,Actual,Synthetic ERP,A6600,15758.23
2023-04-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A4020,11637754.16
2023-04-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A5000,6895484.23
2023-04-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A5010,140674.0
2023-04-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A5020,211034.12
2023-04-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6000,616527.42
2023-04-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6010,114057.57
2023-04-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6100,242001.9
2023-04-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6200,113538.46
2023-04-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6300,73701.41
2023-04-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6400,37126.14
2023-04-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6500,18961.37
2023-04-01,CC-302,Sales,Wholesale,Europe,Actual,Actual,Synthetic ERP,A6600,11945.19
2023-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A4030,4614981.93
2023-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5000,967779.45
2023-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5010,117161.48
2023-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A5020,82726.55
2023-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6000,1104609.75
2023-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6010,204352.8
2023-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6100,273420.38
2023-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6200,46202.91
2023-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6300,543622.78
2023-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6400,60128.95
2023-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6500,34141.55
2023-04-01,CC-401,Customer Success,Subscription Services,Türkiye,Actual,Actual,Synthetic ERP,A6600,20863.9
2023-04-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6000,1287667.42
2023-04-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6010,238218.47
2023-04-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6100,2925966.58
2023-04-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6300,186044.61
2023-04-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6400,66839.62
2023-04-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6500,263337.81
2023-04-01,CC-501,Marketing,Shared Services,Global,Actual,Actual,Synthetic ERP,A6600,112270.76
2023-04-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6000,1905566.18
2023-04-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6010,352529.74
2023-04-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6200,3354928.95
2023-04-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6300,312235.61
2023-04-01,CC-601,Operations,Shared Services,Türkiye,Actual,Actual,Synthetic ERP,A6400,880201.38
