Month,ProjectID,CostCenterID,Department,Version,CapexSpendTRY,DepreciationTRY,RemainingNBVTRY
2026-03-01,CPX-009,CC-601,Operations,Forecast,0.0,0.0,17600000.0
2026-04-01,CPX-009,CC-601,Operations,Forecast,1760000.0,0.0,17600000.0
2026-05-01,CPX-009,CC-601,Operations,Forecast,1760000.0,0.0,17600000.0
2026-06-01,CPX-009,CC-601,Operations,Forecast,1760000.0,0.0,17600000.0
2026-07-01,CPX-009,CC-601,Operations,Forecast,1760000.0,0.0,17600000.0
2026-08-01,CPX-009,CC-601,Operations,Forecast,1760000.0,0.0,17600000.0
2026-09-01,CPX-009,CC-601,Operations,Forecast,1760000.0,0.0,17600000.0
2026-10-01,CPX-009,CC-601,Operations,Forecast,1760000.0,0.0,17600000.0
2026-11-01,CPX-009,CC-601,Operations,Forecast,1760000.0,0.0,17600000.0
2026-12-01,CPX-009,CC-601,Operations,Forecast,1760000.0,0.0,17600000.0
2027-01-01,CPX-009,CC-601,Operations,Forecast,1760000.0,244444.44,17355555.56
2027-02-01,CPX-009,CC-601,Operations,Forecast,0.0,244444.44,17111111.11
2027-03-01,CPX-009,CC-601,Operations,Forecast,0.0,244444.44,16866666.67
2027-04-01,CPX-009,CC-601,Operations,Forecast,0.0,244444.44,16622222.22
2027-05-01,CPX-009,CC-601,Operations,Forecast,0.0,244444.44,16377777.78
2027-06-01,CPX-009,CC-601,Operations,Forecast,0.0,244444.44,16133333.33
2023-01-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2023-02-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2023-03-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2023-04-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2023-05-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2023-06-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2023-07-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2023-08-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2023-09-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2023-10-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2023-11-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2023-12-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2024-01-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2024-02-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2024-03-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2024-04-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2024-05-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2024-06-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2024-07-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2024-08-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2024-09-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2024-10-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2024-11-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2024-12-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2025-01-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2025-02-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2025-03-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2025-04-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2025-05-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2025-06-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2025-07-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2025-08-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2025-09-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2025-10-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2025-11-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2025-12-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2026-01-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2026-02-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2026-03-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2026-04-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2026-05-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2026-06-01,CPX-010,CC-401,Customer Success,Actual,0.0,0.0,0.0
2023-01-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2023-02-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2023-03-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2023-04-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2023-05-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2023-06-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2023-07-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2023-08-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2023-09-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2023-10-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2023-11-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2023-12-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2024-01-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2024-02-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2024-03-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2024-04-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2024-05-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2024-06-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2024-07-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2024-08-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2024-09-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2024-10-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2024-11-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2024-12-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2025-01-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2025-02-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2025-03-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2025-04-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2025-05-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2025-06-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2025-07-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2025-08-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2025-09-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2025-10-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2025-11-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2025-12-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2026-01-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2026-02-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2026-03-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2026-04-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2026-05-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2026-06-01,CPX-010,CC-401,Customer Success,Budget,0.0,0.0,11200000.0
2026-07-01,CPX-010,CC-401,Customer Success,Budget,1244444.44,0.0,11200000.0
2026-08-01,CPX-010,CC-401,Customer Success,Budget,1244444.44,0.0,11200000.0
2026-09-01,CPX-010,CC-401,Customer Success,Budget,1244444.44,0.0,11200000.0
2026-10-01,CPX-010,CC-401,Customer Success,Budget,1244444.44,0.0,11200000.0
2026-11-01,CPX-010,CC-401,Customer Success,Budget,1244444.44,0.0,11200000.0
2026-12-01,CPX-010,CC-401,Customer Success,Budget,1244444.44,0.0,11200000.0
2027-01-01,CPX-010,CC-401,Customer Success,Budget,1244444.44,0.0,11200000.0
2027-02-01,CPX-010,CC-401,Customer Success,Budget,1244444.44,0.0,11200000.0
2027-03-01,CPX-010,CC-401,Customer Success,Budget,1244444.44,233333.33,10966666.67
2027-04-01,CPX-010,CC-401,Customer Success,Budget,0.0,233333.33,10733333.33
2027-05-01,CPX-010,CC-401,Customer Success,Budget,0.0,233333.33,10500000.0
2027-06-01,CPX-010,CC-401,Customer Success,Budget,0.0,233333.33,10266666.67
2023-01-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2023-02-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2023-03-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2023-04-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2023-05-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2023-06-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2023-07-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2023-08-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2023-09-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2023-10-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2023-11-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2023-12-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2024-01-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2024-02-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2024-03-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2024-04-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2024-05-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2024-06-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2024-07-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2024-08-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2024-09-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2024-10-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2024-11-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2024-12-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2025-01-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2025-02-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2025-03-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2025-04-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2025-05-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2025-06-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2025-07-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2025-08-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2025-09-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2025-10-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2025-11-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2025-12-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2026-01-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2026-02-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2026-03-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2026-04-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2026-05-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2026-06-01,CPX-010,CC-401,Customer Success,Forecast,0.0,0.0,10850000.0
2026-07-01,CPX-010,CC-401,Customer Success,Forecast,1205555.56,0.0,10850000.0
2026-08-01,CPX-010,CC-401,Customer Success,Forecast,1205555.56,0.0,10850000.0
2026-09-01,CPX-010,CC-401,Customer Success,Forecast,1205555.56,0.0,10850000.0
2026-10-01,CPX-010,CC-401,Customer Success,Forecast,1205555.56,0.0,10850000.0
2026-11-01,CPX-010,CC-401,Customer Success,Forecast,1205555.56,0.0,10850000.0
2026-12-01,CPX-010,CC-401,Customer Success,Forecast,1205555.56,0.0,10850000.0
2027-01-01,CPX-010,CC-401,Customer Success,Forecast,1205555.56,0.0,10850000.0
2027-02-01,CPX-010,CC-401,Customer Success,Forecast,1205555.56,0.0,10850000.0
2027-03-01,CPX-010,CC-401,Customer Success,Forecast,1205555.56,226041.67,10623958.33
2027-04-01,CPX-010,CC-401,Customer Success,Forecast,0.0,226041.67,10397916.67
2027-05-01,CPX-010,CC-401,Customer Success,Forecast,0.0,226041.67,10171875.0
2027-06-01,CPX-010,CC-401,Customer Success,Forecast,0.0,226041.67,9945833.33
